timestamp,event,symbol,score,price,qty,reason,open_pl,rotation_score,rotation_decision,notes
2026-05-07T14:39:46.588859,SHADOW_SMALL_CAP_BUY_DECISION,DDOG,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=61.0 | news=5.0
2026-05-07T14:39:46.588887,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-07T14:39:46.588915,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-07T14:39:46.588941,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.84,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=5.0
2026-05-07T14:39:46.588969,SHADOW_SMALL_CAP_BUY_DECISION,PANW,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=60.0 | news=4.0
2026-05-07T14:39:46.589483,LEARNING_SHADOW_SKIP_BUY,AMD,72.5,,,skip buy,,,,
2026-05-07T14:45:23.100470,SHADOW_SELL_V2_SIGNAL,AAPL,81.81,,1.0,Research signal: position is working.,21.42,,research_hold_winner,shadow_only=true | version=v2.2 | pl_pct=7.953 | entry=269.32 | current=290.74
2026-05-07T14:45:23.100624,SHADOW_SELL_V2_SIGNAL,NVDA,58.18,,72.02252403,Research signal: no exit pressure.,307.92618,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=2.045 | entry=209.104585 | current=213.38
2026-05-07T14:45:23.100717,SHADOW_CAPITAL_EFFICIENCY,AMD,72.5,,,Research signal: candidate is stronger than weakest current holding.,307.92618,14.32,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=NVDA | weakest_score=58.18 | best_candidate=AMD
2026-05-07T14:45:23.100754,SHADOW_SMALL_CAP_BUY_DECISION,AMD,72.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=7.0
2026-05-07T14:45:23.100784,SHADOW_SMALL_CAP_BUY_DECISION,DDOG,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=61.0 | news=5.0
2026-05-07T14:45:23.100811,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-07T14:45:23.100837,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-07T14:45:23.100863,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.69,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=5.0
2026-05-07T14:45:23.100889,SHADOW_SMALL_CAP_BUY_DECISION,PANW,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=60.0 | news=4.0
2026-05-07T14:45:23.101383,LEARNING_SHADOW_SKIP_BUY,AMD,72.5,,,skip buy,,,,
2026-05-07T14:51:04.302819,SHADOW_SELL_V2_SIGNAL,AAPL,81.16,,1.0,Research signal: position is working.,20.9801,,research_hold_winner,shadow_only=true | version=v2.2 | pl_pct=7.79 | entry=269.32 | current=290.3001
2026-05-07T14:51:04.302949,SHADOW_SELL_V2_SIGNAL,NVDA,56.4,,72.02252403,Research signal: no exit pressure.,241.175704,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.601 | entry=209.104585 | current=212.4532
2026-05-07T14:51:04.303044,SHADOW_CAPITAL_EFFICIENCY,AMD,72.5,,,Research signal: candidate is stronger than weakest current holding.,241.175704,16.1,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=NVDA | weakest_score=56.4 | best_candidate=AMD
2026-05-07T14:51:04.303082,SHADOW_SMALL_CAP_BUY_DECISION,AMD,72.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=7.0
2026-05-07T14:51:04.303114,SHADOW_SMALL_CAP_BUY_DECISION,DDOG,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=61.0 | news=5.0
2026-05-07T14:51:04.303143,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-07T14:51:04.303185,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-07T14:51:04.303213,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.67,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=5.0
2026-05-07T14:51:04.303258,SHADOW_SMALL_CAP_BUY_DECISION,PANW,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=60.0 | news=4.0
2026-05-07T14:51:04.303286,SHADOW_SMALL_CAP_BUY_DECISION,APP,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=37.0 | news=4.0
2026-05-07T14:51:04.303754,LEARNING_SHADOW_SKIP_BUY,AMD,72.5,,,skip buy,,,,
2026-05-07T14:56:43.777343,SHADOW_SELL_V2_SIGNAL,AAPL,81.99,,1.0,Research signal: position is working.,21.54,,research_hold_winner,shadow_only=true | version=v2.2 | pl_pct=7.998 | entry=269.32 | current=290.86
2026-05-07T14:56:43.777477,SHADOW_SELL_V2_SIGNAL,NVDA,57.91,,72.02252403,Research signal: no exit pressure.,297.843026,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.978 | entry=209.104585 | current=213.24
2026-05-07T14:56:43.777586,SHADOW_CAPITAL_EFFICIENCY,AMD,72.5,,,Research signal: candidate is stronger than weakest current holding.,297.843026,14.59,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=NVDA | weakest_score=57.91 | best_candidate=AMD
2026-05-07T14:56:43.777627,SHADOW_SMALL_CAP_BUY_DECISION,AMD,72.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=7.0
2026-05-07T14:56:43.777660,SHADOW_SMALL_CAP_BUY_DECISION,DDOG,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=61.0 | news=5.0
2026-05-07T14:56:43.777689,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-07T14:56:43.777716,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-07T14:56:43.777743,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.39,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=5.0
2026-05-07T14:56:43.777771,SHADOW_SMALL_CAP_BUY_DECISION,PANW,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=60.0 | news=4.0
2026-05-07T14:56:43.777798,SHADOW_SMALL_CAP_BUY_DECISION,APP,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=37.0 | news=4.0
2026-05-07T14:56:43.778303,LEARNING_SHADOW_SKIP_BUY,AMD,72.5,,,skip buy,,,,
2026-05-07T15:02:20.272627,SHADOW_SELL_V2_SIGNAL,AAPL,82.26,,1.0,Research signal: position is working.,21.72,,research_hold_winner,shadow_only=true | version=v2.2 | pl_pct=8.065 | entry=269.32 | current=291.04
2026-05-07T15:02:20.272758,SHADOW_SELL_V2_SIGNAL,NVDA,57.36,,72.02252403,Research signal: no exit pressure.,277.150955,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.84 | entry=209.104585 | current=212.9527
2026-05-07T15:02:20.272852,SHADOW_CAPITAL_EFFICIENCY,AMD,72.5,,,Research signal: candidate is stronger than weakest current holding.,277.150955,15.14,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=NVDA | weakest_score=57.36 | best_candidate=AMD
2026-05-07T15:02:20.272892,SHADOW_SMALL_CAP_BUY_DECISION,AMD,72.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=7.0
2026-05-07T15:02:20.272924,SHADOW_SMALL_CAP_BUY_DECISION,DDOG,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=61.0 | news=5.0
2026-05-07T15:02:20.272953,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-07T15:02:20.272981,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-07T15:02:20.273009,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.42,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=5.0
2026-05-07T15:02:20.273038,SHADOW_SMALL_CAP_BUY_DECISION,PANW,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=60.0 | news=4.0
2026-05-07T15:02:20.273065,SHADOW_SMALL_CAP_BUY_DECISION,APP,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=37.0 | news=4.0
2026-05-07T15:02:20.273554,LEARNING_SHADOW_SKIP_BUY,AMD,72.5,,,skip buy,,,,
2026-05-07T15:07:56.664561,SHADOW_SELL_V2_SIGNAL,AAPL,81.71,,1.0,Research signal: position is working.,21.35,,research_hold_winner,shadow_only=true | version=v2.2 | pl_pct=7.927 | entry=269.32 | current=290.67
2026-05-07T15:07:56.664701,SHADOW_SELL_V2_SIGNAL,NVDA,55.31,,72.02252403,Research signal: no exit pressure.,199.892393,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.327 | entry=209.104585 | current=211.88
2026-05-07T15:07:56.664794,SHADOW_CAPITAL_EFFICIENCY,AMD,72.5,,,Research signal: candidate is stronger than weakest current holding.,199.892393,17.19,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=NVDA | weakest_score=55.31 | best_candidate=AMD
2026-05-07T15:07:56.664833,SHADOW_SMALL_CAP_BUY_DECISION,AMD,72.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=7.0
2026-05-07T15:07:56.664865,SHADOW_SMALL_CAP_BUY_DECISION,DDOG,71.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=61.0 | news=6.0
2026-05-07T15:07:56.664910,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-07T15:07:56.664938,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-07T15:07:56.664964,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.26,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=5.0
2026-05-07T15:07:56.664991,SHADOW_SMALL_CAP_BUY_DECISION,PANW,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=60.0 | news=4.0
2026-05-07T15:07:56.665017,SHADOW_SMALL_CAP_BUY_DECISION,APP,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=37.0 | news=4.0
2026-05-07T15:07:56.665533,LEARNING_SHADOW_SKIP_BUY,AMD,72.5,,,skip buy,,,,
2026-05-07T15:13:40.153423,SHADOW_SELL_V2_SIGNAL,AAPL,82.24,,1.0,Research signal: position is working.,21.71,,research_hold_winner,shadow_only=true | version=v2.2 | pl_pct=8.061 | entry=269.32 | current=291.03
2026-05-07T15:13:40.153572,SHADOW_SELL_V2_SIGNAL,NVDA,54.21,,72.02252403,Research signal: no exit pressure.,158.479442,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.052 | entry=209.104585 | current=211.305
2026-05-07T15:13:40.153665,SHADOW_CAPITAL_EFFICIENCY,AMD,72.5,,,Research signal: candidate is stronger than weakest current holding.,158.479442,18.29,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=NVDA | weakest_score=54.21 | best_candidate=AMD
2026-05-07T15:13:40.153704,SHADOW_SMALL_CAP_BUY_DECISION,AMD,72.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=7.0
2026-05-07T15:13:40.153736,SHADOW_SMALL_CAP_BUY_DECISION,DDOG,71.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=61.0 | news=6.0
2026-05-07T15:13:40.153764,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-07T15:13:40.153792,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-07T15:13:40.153819,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.38,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=5.0
2026-05-07T15:13:40.153846,SHADOW_SMALL_CAP_BUY_DECISION,PANW,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=60.0 | news=4.0
2026-05-07T15:13:40.153886,SHADOW_SMALL_CAP_BUY_DECISION,APP,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=37.0 | news=4.0
2026-05-07T15:13:40.154375,LEARNING_SHADOW_SKIP_BUY,AMD,72.5,,,skip buy,,,,
2026-05-07T15:19:17.080807,SHADOW_SELL_V2_SIGNAL,AAPL,82.24,,1.0,Research signal: position is working.,21.71,,research_hold_winner,shadow_only=true | version=v2.2 | pl_pct=8.061 | entry=269.32 | current=291.03
2026-05-07T15:19:17.080925,SHADOW_SELL_V2_SIGNAL,NVDA,54.77,,72.02252403,Research signal: no exit pressure.,179.726087,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.193 | entry=209.104585 | current=211.6
2026-05-07T15:19:17.081011,SHADOW_CAPITAL_EFFICIENCY,AMD,72.5,,,Research signal: candidate is stronger than weakest current holding.,179.726087,17.73,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=NVDA | weakest_score=54.77 | best_candidate=AMD
2026-05-07T15:19:17.081048,SHADOW_SMALL_CAP_BUY_DECISION,AMD,72.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=7.0
2026-05-07T15:19:17.081079,SHADOW_SMALL_CAP_BUY_DECISION,DDOG,71.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=61.0 | news=6.0
2026-05-07T15:19:17.081108,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-07T15:19:17.081135,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-07T15:19:17.081161,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.38,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=5.0
2026-05-07T15:19:17.081188,SHADOW_SMALL_CAP_BUY_DECISION,PANW,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=60.0 | news=4.0
2026-05-07T15:19:17.081214,SHADOW_SMALL_CAP_BUY_DECISION,APP,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=37.0 | news=4.0
2026-05-07T15:19:17.081702,LEARNING_SHADOW_SKIP_BUY,AMD,72.5,,,skip buy,,,,
2026-05-07T15:25:01.021207,SHADOW_SELL_V2_SIGNAL,AAPL,81.94,,1.0,Research signal: position is working.,21.5051,,research_hold_winner,shadow_only=true | version=v2.2 | pl_pct=7.985 | entry=269.32 | current=290.8251
2026-05-07T15:25:01.021358,SHADOW_SELL_V2_SIGNAL,NVDA,55.49,,72.02252403,Research signal: no exit pressure.,206.734533,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.373 | entry=209.104585 | current=211.975
2026-05-07T15:25:01.021450,SHADOW_CAPITAL_EFFICIENCY,AMD,72.5,,,Research signal: candidate is stronger than weakest current holding.,206.734533,17.01,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=NVDA | weakest_score=55.49 | best_candidate=AMD
2026-05-07T15:25:01.021490,SHADOW_SMALL_CAP_BUY_DECISION,AMD,72.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=7.0
2026-05-07T15:25:01.021549,SHADOW_SMALL_CAP_BUY_DECISION,DDOG,71.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=61.0 | news=6.0
2026-05-07T15:25:01.021579,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-07T15:25:01.021606,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-07T15:25:01.021631,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.27,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=5.0
2026-05-07T15:25:01.021657,SHADOW_SMALL_CAP_BUY_DECISION,PANW,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=60.0 | news=4.0
2026-05-07T15:25:01.021683,SHADOW_SMALL_CAP_BUY_DECISION,APP,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=37.0 | news=4.0
2026-05-07T15:25:01.022141,LEARNING_SHADOW_SKIP_BUY,AMD,72.5,,,skip buy,,,,
2026-05-07T15:30:39.956665,SHADOW_SELL_V2_SIGNAL,AAPL,81.19,,1.0,Research signal: position is working.,20.9999,,research_hold_winner,shadow_only=true | version=v2.2 | pl_pct=7.797 | entry=269.32 | current=290.3199
2026-05-07T15:30:39.956820,SHADOW_SELL_V2_SIGNAL,NVDA,56.08,,72.02252403,Research signal: no exit pressure.,228.701403,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.519 | entry=209.104585 | current=212.28
2026-05-07T15:30:39.956947,SHADOW_CAPITAL_EFFICIENCY,AMD,72.5,,,Research signal: candidate is stronger than weakest current holding.,228.701403,16.42,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=NVDA | weakest_score=56.08 | best_candidate=AMD
2026-05-07T15:30:39.957003,SHADOW_SMALL_CAP_BUY_DECISION,AMD,72.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=7.0
2026-05-07T15:30:39.957050,SHADOW_SMALL_CAP_BUY_DECISION,DDOG,71.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=61.0 | news=6.0
2026-05-07T15:30:39.957090,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-07T15:30:39.957130,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-07T15:30:39.957170,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.38,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=5.0
2026-05-07T15:30:39.957242,SHADOW_SMALL_CAP_BUY_DECISION,PANW,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=60.0 | news=4.0
2026-05-07T15:30:39.957291,SHADOW_SMALL_CAP_BUY_DECISION,APP,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=37.0 | news=4.0
2026-05-07T15:30:39.957935,LEARNING_SHADOW_SKIP_BUY,AMD,72.5,,,skip buy,,,,
2026-05-07T15:36:17.683769,SHADOW_SELL_V2_SIGNAL,AAPL,81.62,,1.0,Research signal: position is working.,21.2899,,research_hold_winner,shadow_only=true | version=v2.2 | pl_pct=7.905 | entry=269.32 | current=290.6099
2026-05-07T15:36:17.683893,SHADOW_SELL_V2_SIGNAL,NVDA,56.84,,72.02252403,Research signal: no exit pressure.,257.510413,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.71 | entry=209.104585 | current=212.68
